Date,Rainfall,Rainfall_3Day,Rainfall_7Day,Flood
2010-01-04,1.0,,,0
2010-02-12,3.0,,,0
2010-02-23,2.5,6.5,,0
2010-06-04,7.0,12.5,,0
2010-06-16,9.6,19.1,,0
2010-06-22,4.0,20.6,,0
2010-06-25,34.0,47.6,61.1,0
2010-06-26,15.62857143,53.62857143,75.72857143,0
2010-06-27,1.0,50.62857143,73.72857143,0
2010-06-28,11.42857143,28.05714286,82.65714286,0
2010-06-29,5.0,17.42857143,80.65714286,0
2010-07-02,14.66666667,31.0952381,85.72380953,0
2010-07-03,26.33333333,46.0,108.0571429,0
2010-07-04,21.95555556,62.95555556,96.01269842,0
2010-07-05,18.0,66.28888889,98.38412699,0
2010-07-08,11.28571429,51.24126985,108.6698413,0
2010-07-09,8.5,37.78571429,105.7412699,0
2010-07-10,18.0,37.78571429,118.7412699,0
2010-07-11,6.0,32.5,110.0746032,0
2010-07-15,7.414285714,31.41428571,91.15555556,0
2010-07-16,8.18,21.59428571,77.38,0
2010-07-17,4.76,20.35428571,64.14,0
2010-07-18,15.44,28.38,68.29428571,0
2010-07-19,7.25,27.45,67.04428571,0
2010-07-20,2.0,24.69,51.04428571,0
2010-07-22,23.875,33.125,68.91928571,0
2010-07-23,15.56,41.435,77.065,0
2010-07-26,10.85,50.285,79.735,0
2010-07-27,29.42222222,55.83222222,104.3972222,0
2010-07-28,2.9,43.17222222,91.85722222,0
2010-07-29,5.5,37.82222222,90.10722222,0
2010-07-31,23.9875,32.3875,112.0947222,0
2010-08-01,18.94285714,48.43035714,107.1625794,0
2010-08-02,5.083333333,48.01369047,96.68591269,0
2010-08-03,33.9375,57.96369047,119.7734127,1
2010-08-04,14.85,53.87083333,105.2011905,1
2010-08-05,2.5,51.2875,104.8011905,1
2010-08-06,3.75,21.1,103.0511905,0
2010-08-07,16.0,22.25,95.06369047,0
2010-08-08,17.36,37.11,93.48083333,0
2010-08-10,9.25,42.61,97.6475,0
2010-08-11,2.25,28.86,65.96,0
2010-08-12,13.2,24.7,64.31,0
2010-08-13,17.14444444,32.59444444,78.95444444,0
2010-08-14,17.98888889,48.33333333,93.19333333,0
2010-08-15,3.75,38.88333333,80.94333333,0
2010-08-16,35.0,56.73888889,98.58333333,0
2010-08-17,31.75,70.5,121.0833333,0
2010-08-18,6.666666667,73.41666667,125.5,0
2010-08-19,23.92857143,62.3452381,136.2285714,0
2010-08-20,16.75555556,47.35079366,135.8396825,0
2010-08-21,22.75555556,63.43968255,140.6063492,0
2010-08-22,18.0,57.51111112,154.8563492,0
2010-08-23,1.0,41.75555556,120.8563492,0
2010-08-24,6.0,25.0,95.10634922,0
2010-08-25,14.66666667,21.66666667,103.1063492,0
2010-08-26,10.8,31.46666667,89.97777779,0
2010-08-27,26.725,52.19166667,99.94722223,0
2010-08-29,4.6,42.125,81.79166667,0
2010-08-30,6.25,37.575,70.04166667,0
2010-08-31,8.6,19.45,77.64166667,0
2010-09-01,20.8875,35.7375,92.52916667,0
2010-09-02,7.0,36.4875,84.8625,0
2010-09-04,22.14285714,50.03035714,96.20535714,0
2010-09-05,15.96,45.10285714,85.44035714,1
2010-09-06,29.41428571,67.51714285,110.2546429,1
2010-09-07,4.0,49.37428571,108.0046429,1
2010-09-08,13.82857143,47.24285714,113.2332143,1
2010-09-09,8.5,26.32857143,100.8457143,1
2010-09-10,8.466666667,30.7952381,102.3123809,0
2010-09-11,2.25,19.21666667,82.41952381,0
2010-09-13,6.333333333,17.05,72.79285714,0
2010-09-15,16.5,25.08333333,59.87857143,0
2010-09-16,3.866666667,26.7,59.7452381,0
2010-09-20,3.833333333,24.2,49.75,0
2010-09-21,7.25,14.95,48.5,0
2010-11-09,2.0,13.08333333,42.03333333,0
2010-11-10,6.0,15.25,45.78333333,0
2010-11-12,3.0,11.0,42.45,0
2010-11-13,16.66666667,25.66666667,42.61666667,0
2010-11-15,9.0,28.66666667,47.75,0
2010-11-16,17.05555556,42.72222223,60.97222223,0
2010-11-17,18.5,44.55555556,72.22222223,0
2010-11-18,10.4,45.95555556,80.62222223,0
2010-11-19,2.0,30.9,76.62222223,0
2010-11-23,3.666666667,16.06666667,77.2888889,0
2010-11-24,3.625,9.291666667,64.24722223,0
2010-11-25,6.0625,13.35416667,61.30972223,0
2010-11-26,2.0,11.6875,46.25416667,0
2010-12-30,3.5,11.5625,31.25416667,0
2010-12-31,2.0,7.5,22.85416667,0
2011-02-16,9.875,15.375,30.72916667,0
2011-05-15,4.0,15.875,31.0625,0
2011-05-19,2.0,15.875,29.4375,0
2011-05-28,6.0,12.0,29.375,0
2011-06-03,4.0,12.0,31.375,0
2011-06-09,4.0,14.0,31.875,0
2011-06-10,8.733333333,16.73333333,38.60833333,0
2011-06-13,8.15,20.88333333,36.88333333,0
2011-06-15,16.0,32.88333333,48.88333333,0
2011-06-16,4.8,28.95,51.68333333,0
2011-06-19,19.33333333,40.13333333,65.01666666,0
2011-06-21,14.8,38.93333333,75.81666666,0
2011-06-22,11.0,45.13333333,82.81666666,0
2011-06-23,101.75,127.55,175.8333333,0
2011-06-24,102.1666667,214.9166667,269.85,0
2011-06-25,27.2,231.1166667,281.05,0
2011-06-26,31.41666667,160.7833334,307.6666667,0
2011-06-27,9.666666667,68.28333334,298.0,0
2011-06-28,24.16666667,65.25000001,307.3666667,0
2011-06-29,102.0833333,135.9166666,398.45,0
2011-07-05,4.5,130.75,301.2,0
2011-07-06,11.125,117.7083333,210.1583333,0
2011-07-09,14.0,29.625,196.9583333,0
2011-07-10,9.75,34.875,175.2916666,0
2011-07-12,12.61666667,36.36666667,178.2416666,0
2011-07-14,3.825,26.19166667,157.9,0
2011-07-16,15.01666667,31.45833334,70.83333334,0
2011-07-18,19.33333333,38.175,85.66666667,0
2011-07-20,75.38333333,109.7333333,149.925,0
2011-07-23,12.83333333,107.55,148.7583333,0
2011-07-24,23.5,111.7166667,162.5083333,0
2011-07-25,1.666666667,38.0,151.5583333,0
2011-07-28,1.0,26.16666667,148.7333333,0
2011-07-29,24.125,26.79166667,157.8416667,0
2011-07-30,38.16666667,63.29166667,176.675,0
2011-07-31,16.33333333,78.625,117.625,0
2011-08-01,18.5,73.0,123.2916667,0
2011-08-02,1.0,35.83333333,100.7916667,0
2011-08-04,34.23333333,53.73333333,133.3583333,0
2011-08-05,12.7,47.93333333,145.0583333,0
2011-08-06,6.625,53.55833333,127.5583333,0
2011-08-07,60.91666667,80.24166667,150.3083333,0
2011-08-08,34.91666667,102.4583333,168.8916667,0
2011-08-09,16.0,111.8333333,166.3916667,0
2011-08-10,14.875,65.79166667,180.2666667,0
2011-08-11,1.0,31.875,147.0333333,0
2011-08-15,15.3,31.175,149.6333333,0
2011-08-17,8.44,24.74,151.4483333,0
2011-08-19,21.8,45.54,112.3316667,0
2011-08-20,7.52,37.76,84.935,0
2011-08-21,12.66666667,41.98666667,81.60166667,0
2011-08-22,2.5,22.68666667,69.22666667,0
2011-08-24,19.0,34.16666667,87.22666667,1
2011-08-25,21.66666667,43.16666667,93.59333334,1
2011-08-26,8.433333333,49.1,93.58666667,0
2011-08-27,44.8,74.9,116.5866667,0
2011-08-28,11.66666667,64.9,120.7333333,0
2011-08-30,17.6,74.06666667,125.6666667,0
2011-08-31,19.48333333,48.75,142.65,0
2011-09-01,7.125,44.20833333,130.775,0
2011-09-02,9.7,36.30833333,118.8083333,0
2011-09-03,16.75,33.575,127.125,0
2011-09-04,24.16666667,50.61666667,106.4916667,0
2011-09-05,22.5,63.41666667,117.325,0
2011-09-06,16.75,63.41666667,116.475,0
2011-09-07,1.0,40.25,97.99166667,0
2011-09-09,2.333333333,20.08333333,93.2,0
2011-09-10,4.0,7.333333333,87.5,0
2011-09-11,16.0,22.33333333,86.75,0
2011-09-12,24.41666667,44.41666667,87.0,0
2011-09-14,5.0,45.41666667,69.5,1
2011-09-16,28.5,57.91666667,81.25,1
2011-09-17,14.6,48.1,94.85,1
2011-09-20,1.5,44.6,94.01666667,0
2011-09-21,11.0,27.1,101.0166667,0
2012-01-01,10.5,23.0,95.51666667,0
2012-04-12,4.0,25.5,75.1,0
2012-04-13,4.666666667,19.16666667,74.76666667,0
2012-04-14,3.875,12.54166667,50.14166667,0
2012-04-15,4.0,12.54166667,39.54166667,0
2012-05-04,10.0,17.875,48.04166667,0
2012-05-08,22.2,36.2,59.24166667,0
2012-05-09,5.833333333,38.03333333,54.575,0
2012-05-11,1.0,29.03333333,51.575,0
2012-05-12,5.0,11.83333333,51.90833333,0
2012-05-14,7.75,13.75,55.78333333,0
2012-05-19,4.5,17.25,56.28333333,0
2012-06-05,6.0,18.25,52.28333333,0
2012-06-06,13.0,23.5,43.08333333,0
2012-06-07,8.875,27.875,46.125,0
2012-06-08,1.0,22.875,46.125,0
2012-06-12,5.666666667,15.54166667,46.79166667,0
2012-06-13,4.0,10.66666667,43.04166667,0
2012-06-16,6.0,15.66666667,44.54166667,0
2012-06-17,11.0,21.0,49.54166667,0
2012-06-20,11.0,28.0,47.54166667,0
2012-07-01,16.0,38.0,54.66666667,0
2012-07-04,1.5,28.5,55.16666667,0
2012-07-05,39.16666667,56.66666667,88.66666667,0
2012-07-06,16.66666667,57.33333334,101.3333333,0
2012-07-07,22.91666667,78.75000001,118.25,0
2012-07-09,12.4,51.98333334,119.65,0
2012-07-10,14.8,50.11666667,123.45,0
2012-07-11,18.16666667,45.36666667,125.6166667,0
2012-07-12,1.0,33.96666667,125.1166667,0
2012-07-14,4.0,23.16666667,89.95000001,0
2012-07-16,3.0,8.0,76.28333334,0
2012-07-17,14.0,21.0,67.36666667,0
2012-07-18,8.25,25.25,63.21666667,0
2012-07-22,18.8,41.05,67.21666667,0
2012-07-23,17.0,44.05,66.05,0
2012-07-24,17.33333333,53.13333333,82.38333333,0
2012-07-28,4.6,38.93333333,82.98333333,0
2012-07-29,11.16666667,33.1,91.15,0
2012-07-30,3.666666667,19.43333334,80.81666667,0
2012-07-31,4.2,19.03333334,76.76666667,0
2012-08-01,11.36,19.22666667,69.32666667,0
2012-08-07,4.666666667,20.22666667,56.99333333,0
2012-08-08,11.8,27.82666667,51.46,0
2012-08-09,12.4,28.86666667,59.26,0
2012-08-10,54.66666667,78.86666667,102.76,0
2012-08-11,33.2,100.2666667,132.2933333,0
2012-08-12,43.2,131.0666667,171.2933333,0
2012-08-13,8.0,84.4,167.9333333,0
2012-08-14,9.333333333,60.53333333,172.6,0
2012-08-15,6.55,23.88333333,167.35,0
2012-08-16,20.33333333,36.21666666,175.2833333,0
2012-08-17,10.0,36.88333333,130.6166667,0
2012-08-20,3.0,33.33333333,100.4166667,0
2012-08-21,22.66666667,35.66666667,79.88333333,0
2012-08-22,21.63333333,47.3,93.51666666,0
2012-08-23,2.0,46.3,86.18333333,0
2012-08-26,9.25,32.88333333,88.88333333,0
2012-08-27,11.66666667,22.91666667,80.21666667,1
2012-08-28,7.0,27.91666667,77.21666667,0
2012-08-30,5.5,24.16666667,79.71666667,0
2012-08-31,3.0,15.5,60.05,0
2012-09-03,14.66666667,23.16666667,53.08333334,0
2012-09-04,29.0,46.66666667,80.08333334,0
2012-09-05,23.0,66.66666667,93.83333334,0
2012-09-06,4.5,56.5,86.66666667,0
2012-09-07,19.83333333,47.33333333,99.5,0
2012-09-08,7.0,31.33333333,101.0,0
2012-09-09,10.0,36.83333333,108.0,0
2012-09-11,20.16666667,37.16666667,113.5,0
2012-09-12,10.83333333,41.0,95.33333333,0
2012-09-13,16.66666667,47.66666667,89.0,0
2012-09-16,5.0,32.5,89.5,0
2012-09-21,6.5,28.16666667,76.16666667,0
2013-02-15,7.333333333,18.83333333,76.5,0
2013-02-16,8.666666667,22.5,75.16666667,0
2013-02-17,6.5,22.5,61.5,0
2013-02-24,1.0,16.16666667,51.66666667,0
2013-03-17,1.5,9.0,36.5,0
2013-04-22,3.0,5.5,34.5,0
2013-05-13,8.0,12.5,36.0,0
2013-06-03,3.0,14.0,31.66666667,0
2013-06-05,2.0,13.0,25.0,0
2013-06-07,21.75,26.75,40.25,0
2013-06-08,24.33333333,48.08333333,63.58333333,0
2013-06-09,15.0,61.08333333,77.08333333,0
2013-06-10,4.0,43.33333333,78.08333333,0
2013-06-12,12.16666667,31.16666667,82.25,0
2013-06-13,11.0,27.16666667,90.25,0
2013-06-14,6.0,29.16666667,94.25,0
2013-06-16,4.5,21.5,77.0,0
2013-06-17,16.6,27.1,69.26666667,0
2013-06-18,21.66666667,42.76666667,75.93333334,0
2013-06-19,24.25,62.51666667,96.18333334,0
2013-06-20,2.5,48.41666667,86.51666667,0
2013-06-21,1.933333333,28.68333333,77.45,0
2013-06-23,8.8,13.23333333,80.25,0
2013-06-24,7.2,17.93333333,82.95,0
2013-06-25,10.5,26.5,76.85,0
2013-06-26,17.0,34.7,72.18333333,0
2013-06-27,25.0,52.5,72.93333333,0
2013-06-28,33.0,75.0,103.4333333,0
2013-07-02,28.33333333,86.33333333,129.8333333,0
2013-07-03,21.0,82.33333333,142.0333333,0
2013-07-04,24.75,74.08333333,159.5833333,0
2013-07-05,4.5,50.25,153.5833333,0
2013-07-06,14.4,43.65,150.9833333,0
2013-07-07,3.0,21.9,128.9833333,0
2013-07-08,3.0,20.4,98.98333333,0
2013-07-09,14.75,20.75,85.4,0
2013-07-10,5.6,23.35,70.0,0
2013-07-11,17.83333333,38.18333333,63.08333333,0
2013-07-12,10.5,33.93333333,69.08333333,0
2013-07-13,2.333333333,30.66666666,57.01666666,0
2013-07-14,3.833333333,16.66666667,57.85,0
2013-07-15,3.166666667,9.333333333,58.01666666,0
2013-07-16,9.666666667,16.66666667,52.93333333,0
2013-07-18,15.2,28.03333333,62.53333333,0
2013-07-19,7.2,32.06666667,51.9,0
2013-07-20,26.66666667,49.06666667,68.06666667,0
2013-07-21,19.33333333,53.2,85.06666667,0
2013-07-22,35.66666667,81.66666667,116.9,0
2013-07-23,24.6,79.6,138.3333333,0
2013-07-24,5.8,66.06666667,134.4666667,0
2013-07-25,13.66666667,44.06666667,132.9333333,0
2013-07-26,32.6,52.06666667,158.3333333,0
2013-07-27,29.0,75.26666667,160.6666667,0
2013-07-28,31.33333333,92.93333333,172.6666667,0
2013-07-29,82.83333333,143.1666667,219.8333333,0
2013-07-30,11.16666667,125.3333333,206.4,0
2013-07-31,13.2,107.2,213.8,0
2013-08-01,29.33333333,53.7,229.4666667,0
2013-08-02,15.6,58.13333333,212.4666667,0
2013-08-03,20.0,64.93333333,203.4666667,0
2013-08-04,8.0,43.6,180.1333333,0
2013-08-05,12.33333333,40.33333333,109.6333333,0
2013-08-06,41.0,61.33333333,139.4666667,0
2013-08-07,16.5,69.83333333,142.7666667,0
2013-08-08,9.666666667,67.16666667,123.1,0
2013-08-09,29.66666667,55.83333334,137.1666667,0
2013-08-10,58.0,97.33333334,175.1666667,0
2013-08-11,15.83333333,103.5,183.0,0
2013-08-12,8.4,82.23333333,179.0666667,0
2013-08-13,31.0,55.23333333,169.0666667,0
2013-08-14,16.75,56.15,169.3166667,0
2013-08-15,5.0,52.75,164.65,0
2013-08-17,3.75,25.5,138.7333333,0
2013-08-18,13.0,21.75,93.73333333,0
2013-08-19,5.166666667,21.91666667,83.06666667,0
2013-08-20,49.5,67.66666667,124.1666667,1
2013-08-21,32.66666667,87.33333334,125.8333333,1
2013-08-23,6.333333333,88.5,115.4166667,1
2013-08-24,7.0,46.0,117.4166667,0
2013-08-25,17.75,31.08333333,131.4166667,1
2013-08-26,8.0,32.75,126.4166667,0
2013-09-01,2.0,27.75,123.25,0
2013-09-02,12.0,22.0,85.75,0
2013-09-14,4.5,18.5,57.58333333,0
2013-09-17,4.0,20.5,55.25,0
2013-09-21,13.25,21.75,61.5,0
2013-09-22,17.5,34.75,61.25,0
2013-09-23,15.0,45.75,68.25,0
2013-09-24,27.0,59.5,93.25,0
2013-10-01,13.0,55.0,94.25,0
2013-10-02,6.0,46.0,95.75,0
2013-10-05,12.0,31.0,103.75,0
2013-10-06,28.0,46.0,118.5,0
2013-10-09,58.0,98.0,159.0,0
2013-10-10,4.0,90.0,148.0,0
2013-10-12,5.0,67.0,126.0,0
2013-10-13,12.5,21.5,125.5,0
2013-10-14,1.0,18.5,120.5,0
2013-10-15,3.0,16.5,111.5,0
2013-11-07,10.0,14.0,93.5,0
2013-11-12,1.0,14.0,36.5,0
2013-11-13,5.0,16.0,37.5,0
2013-11-14,2.0,8.0,34.5,0
2013-11-15,7.0,14.0,29.0,0
2013-11-16,12.0,21.0,40.0,0
2013-12-27,5.0,24.0,42.0,0
2013-12-28,4.0,21.0,36.0,0
2013-12-30,3.0,12.0,38.0,0
2013-12-31,10.0,17.0,43.0,0
2014-01-05,11.66666667,24.66666667,52.66666667,0
2014-01-12,4.0,25.66666667,49.66666667,0
2014-01-13,5.0,20.66666667,42.66666667,0
2014-01-14,2.0,11.0,39.66666667,0
2014-01-21,7.0,14.0,42.66666667,0
2014-01-22,25.25,34.25,64.91666667,0
2014-01-23,15.33333333,47.58333333,70.25,0
2014-02-15,2.0,42.58333333,60.58333333,0
2014-02-16,12.0,29.33333333,68.58333333,0
2014-02-21,3.0,17.0,66.58333333,0
2014-02-22,4.0,19.0,68.58333333,0
2014-02-26,4.75,11.75,66.33333333,0
2014-02-27,10.0,18.75,51.08333333,0
2014-02-28,4.75,19.5,40.5,0
2014-03-15,7.0,21.75,45.5,0
2014-03-16,12.0,23.75,45.5,0
2014-04-12,4.0,23.0,46.5,0
2014-04-13,5.0,21.0,47.5,0
2014-04-14,2.0,11.0,44.75,0
2014-04-15,7.0,14.0,41.75,0
2014-04-16,12.0,21.0,49.0,0
2014-04-19,7.333333333,26.33333333,49.33333333,0
2014-04-20,3.0,22.33333333,40.33333333,0
2014-05-05,1.0,11.33333333,37.33333333,0
2014-05-12,3.0,7.0,35.33333333,0
2014-05-13,14.0,18.0,47.33333333,0
2014-05-14,5.0,22.0,45.33333333,0
2014-06-12,21.0,40.0,54.33333333,0
2014-06-13,2.0,28.0,49.0,0
2014-06-19,23.5,46.5,69.5,0
2014-06-23,2.0,27.5,70.5,0
2014-06-24,6.0,31.5,73.5,0
2014-06-28,2.666666667,10.66666667,62.16666667,0
2014-07-12,2.0,10.66666667,59.16666667,0
2014-07-14,20.64,25.30666667,58.80666667,0
2014-07-15,4.0,26.64,60.80666667,0
2014-07-16,9.5,34.14,46.80666667,0
2014-07-17,7.75,21.25,52.55666667,0
2014-07-18,34.4,51.65,80.95666667,0
2014-07-19,6.5,48.65,84.79,0
2014-07-20,10.46666667,51.36666667,93.25666667,0
2014-07-21,3.2,20.16666667,75.81666667,0
2014-07-22,3.4,17.06666667,75.21666667,0
